	Report:		ida*-bfs-vs-ss-bfs - using hmax heuristic - 5000 probes.

woodworking-opt08-strips

p14.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
145		17161			18488.4
150		25948			28936.9
155		416598			558217
160		903811			819905
165		1.0795e+07			8.83154e+06

p07.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
60		1			1
70		6			6
75		15			15.0376
80		59			59.2552
85		181			181.066
90		762			768.902
95		2575			2632.4
100		10238			10698.2
105		39216			37171.9
110		153304			183239
115		608349			670694
120		2.49015e+06			2.80132e+06
125		1.01467e+07			1.20969e+07

p05.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
50		1			1
80		16			16
85		18			18.106
90		65			65.881
95		90			91.426
100		269			276.754
105		412			402.304
110		1803			1808.57
115		3432			4170.66
120		15662			17681.1
125		38122			46497.2
130		150696			206531
135		421071			611151
140		1.51264e+06			1.28691e+06
145		4.4792e+06			6.42505e+06
150		1.52214e+07			1.18846e+07

p22.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
60		1			1
70		3			3
80		11			11.0352
90		19			19
95		35			35.1136
100		77			77.672
105		101			100.41
110		241			239.182
115		365			352.711
120		675			681.394
125		1263			1294.61
130		2395			2364.48
135		3919			3820.69
140		8517			8526.45
145		14709			14440.6
150		27171			27366.1
155		56235			58419.1
160		105033			100338
165		188407			193995
170		404575			420252
175		782265			794764
180		1.42494e+06			1.30267e+06
185		3.21408e+06			3.48684e+06

p01.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
80		2			2
90		9			8.948
95		18			17.9528
100		50			49.5962
105		120			118.266
110		303			308.633
115		725			727.308
120		1721			1783.79
125		4191			4472.16
130		9594			9815.91
135		23038			25614.9
140		53993			60038.1
145		124910			136453
150		289302			291970
155		675581			822722
160		1.55208e+06			1.7466e+06
165		3.55652e+06			4.01418e+06
170		8.19611e+06			9.15942e+06

p10.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
75		1			1
85		3			3
95		17			17.1
100		22			21.8808
105		283			283.362
110		525			540.062
115		4670			4978.84
120		12883			15524.2
125		97201			119417
130		368100			423221
135		2.27833e+06			4.17174e+06

p04.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
60		1			1
70		2			2
75		3			3
80		8			8
85		14			14
90		75			75.012
95		87			86.918
100		710			706.912
105		926			887.605
110		8846			9523.21
115		12840			13198.8
120		108365			120667
125		169006			178330
130		1.30205e+06			1.41368e+06
135		2.21813e+06			2.54668e+06
140		1.31859e+07			1.54843e+07
145		2.38291e+07			2.5215e+07

p26.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
60		1			1
70		4			4
75		8			8
80		50			49.9154
85		133			132.844
90		1045			1043.68
95		4734			4847.91
100		30755			33921.1
105		182245			205446
110		1.09017e+06			1.28756e+06
115		6.79585e+06			7.53301e+06

p06.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
105		1			1
110		3			3
115		8			8.01
125		61			60.29
130		91			91.4542
135		986			1006.72
140		1889			1834.61
145		16166			18586.7
150		42024			44487.5
155		259467			281827
160		897928			963010
165		3.98687e+06			3.43138e+06
170		1.63566e+07			2.48525e+07
175		6.05817e+07			6.19631e+07

p17.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
60		1			1
70		6			5.9984
75		13			13.0098
80		73			72.9234
85		280			286.862
90		1613			1707.88
95		9474			9781.46
100		60275			64960.3
105		402850			395513
110		2.78402e+06			3.1863e+06
115		1.89352e+07			2.72706e+07

p20.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
60		1			1
70		3			3
75		7			7.0312
80		24			23.8724
85		43			42.407
90		226			235.5
95		590			620.661
100		2796			3145.62
105		10095			12475.5
110		47841			59926.9
115		199826			260971
120		952970			1.2763e+06
125		4.34587e+06			5.97858e+06

p28.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
75		1			1
85		3			3
95		15			15
105		171			170.691
110		211			211.657
115		2015			2157.73
120		2983			3303.42
125		28932			32963.9
130		50464			56113.8
135		458310			518403
140		933258			1.33411e+06
145		7.37105e+06			9.16146e+06

p23.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
60		1			1
70		4			4
75		5			5
80		20			20.0716
85		28			27.9716
90		93			91.6812
95		196			193.011
100		536			539.696
105		1070			1113.49
110		3042			3204.2
115		7195			7644.88
120		17621			17775.3
125		43015			46222.8
130		111708			123114
135		275275			299007
140		700770			885206
145		1.80798e+06			2.06947e+06
150		4.65243e+06			5.35301e+06
155		1.20153e+07			1.27436e+07
160		3.15372e+07			2.69152e+07
165		8.27478e+07			7.31583e+07
170		2.17045e+08			1.65422e+08

p21.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
40		1			1
60		2			2
65		3			3
70		7			7
75		12			11.9904
80		30			29.9296
85		56			56.5096
90		141			141.576
95		468			443.551

p03.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
105		3			3
115		11			11
125		66			68.2348
130		70			69.8184
135		704			756.858
140		860			901.155
145		7468			7862.2
150		10998			11982.5
155		84121			89045.7
160		154640			168740
165		927598			977887
170		2.06641e+06			1.6409e+06
175		1.04184e+07			1.48265e+07
180		2.71615e+07			1.81022e+07
185		1.17677e+08			1.08108e+08

p24.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
60		1			1
70		2			2
75		5			5.0112
80		15			15.4914
85		24			23.9616
90		69			71.0634
95		150			154.942
100		485			515.038
105		1243			1253.84
110		4666			4766.67
115		15819			16709.3
120		62603			62239.3
125		246179			274996
130		1.02661e+06			1.02695e+06
135		4.24399e+06			4.65945e+06
140		1.78134e+07			1.75587e+07
145		7.27601e+07			6.55952e+07

p09.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
75		1			1
85		5			5
90		19			19.076
95		57			56.2904
100		203			193.4
105		967			1005
110		3354			3497.18
115		13654			15364.2
120		62773			68984.3
125		255957			222504
130		1.10668e+06			1.28238e+06
135		5.22433e+06			6.76947e+06
140		2.34503e+07			2.2243e+07

p08.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
75		1			1
85		5			5
90		12			12.0156
95		49			50.1664
100		125			122.346
105		592			599.582
110		1782			1762.26
115		7949			8893.99
120		27998			26907
125		129849			138669
130		504995			627020
135		2.4202e+06			3.30804e+06
140		1.04937e+07			1.49394e+07

p16.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
60		1			1
70		4			3.9832
80		32			32.4708
85		94			94.264
90		368			369.468
95		1858			1953.21
100		9069			9882.5
105		35724			37893.5
110		177975			174668
115		710027			636976
120		2.40917e+06			2.93679e+06
125		1.01918e+07			6.59285e+06
130		4.16458e+07			4.60269e+07

p11.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
50		1			1
60		3			3
70		6			6
75		7			7
80		20			20.0286
85		26			26.0492
90		81			81.1092
95		109			109.807
100		264			261.876
105		416			398.658
110		1046			1012.98
115		1812			1862.55
120		4511			4500
125		8855			8491.68
130		20201			19314.5

p27.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
60		1			1
70		2			2
80		7			7
85		11			10.996
90		55			54.8188
95		127			128.833
100		535			583.736
105		1554			1566.03
110		6286			7634.53
115		19208			20861.7
120		77049			87265.2
125		249048			329502
130		889101			1.09973e+06
135		2.78447e+06			2.47145e+06
140		1.01966e+07			1.22688e+07

p02.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
75		1			1
80		2			2
85		3			3
90		12			11.9904
95		35			35.5876
100		82			83.279
105		227			232.098
110		662			671.897
115		1584			1579.38
120		4077			4305.94
125		11291			11354.4
130		28311			30250.6
135		72580			77079.3
140		195551			196439
145		497457			421178
150		1.26559e+06			1.40473e+06
155		3.33987e+06			3.02985e+06
160		8.51305e+06			7.76661e+06
165		2.15841e+07			2.01105e+07
170		5.60019e+07			5.66422e+07
175		1.43339e+08			1.52223e+08
