	Report:		ida*-bfs-vs-ss-bfs - using lmcut heuristic - 100 probes.

transport-opt08-strips

p14.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
190		463			----zero_info----
191		649			----zero_info----
192		1217			----zero_info----
193		1831			----zero_info----
194		3982			----zero_info----
195		6383			----zero_info----
196		14836			----zero_info----
197		24250			----zero_info----
198		57847			----zero_info----
199		95276			----zero_info----

p16.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
372		4			----zero_info----
373		5			----zero_info----
374		6			----zero_info----
375		8			----zero_info----
376		11			----zero_info----
379		15			----zero_info----
381		18			----zero_info----
382		25			----zero_info----
386		28			----zero_info----
387		30			----zero_info----
388		32			----zero_info----
390		36			----zero_info----
391		47			----zero_info----
392		55			----zero_info----
393		96			----zero_info----
394		103			----zero_info----
395		122			----zero_info----
396		145			----zero_info----
397		170			----zero_info----
398		189			----zero_info----
399		223			----zero_info----
400		256			----zero_info----
401		279			----zero_info----
402		309			----zero_info----
403		350			----zero_info----
404		391			----zero_info----
405		412			----zero_info----
406		444			----zero_info----
407		485			----zero_info----
408		542			----zero_info----
409		630			----zero_info----
410		669			----zero_info----
411		723			----zero_info----
412		810			----zero_info----
413		921			----zero_info----
414		1066			----zero_info----
415		1237			----zero_info----
416		1399			----zero_info----
417		1594			----zero_info----
418		1811			----zero_info----
419		2021			----zero_info----
420		2341			----zero_info----
421		2847			----zero_info----
422		3371			----zero_info----
423		3923			----zero_info----
424		4436			----zero_info----
425		5119			----zero_info----
426		5678			----zero_info----
427		6484			----zero_info----
428		7337			----zero_info----
429		8396			----zero_info----
430		9675			----zero_info----
431		11280			----zero_info----
432		12745			----zero_info----
433		14372			----zero_info----
434		16086			----zero_info----
435		17795			----zero_info----
436		19941			----zero_info----
437		22312			----zero_info----
438		24859			----zero_info----
439		28332			----zero_info----
440		31699			----zero_info----
441		35867			----zero_info----
442		41314			----zero_info----
443		46584			----zero_info----

p11.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
244		1			1
274		3			3
304		7			7
334		15			15
364		31			31
394		63			63
410		65			61.4
424		129			119.08
439		133			133
454		261			266.04
455		265			230.28
456		291			282.12

p27.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
358		1			----zero_info----
369		3			----zero_info----
371		8			----zero_info----
373		17			----zero_info----
375		30			----zero_info----
377		47			----zero_info----
379		68			----zero_info----
380		79			----zero_info----
381		106			----zero_info----
382		109			----zero_info----
383		142			----zero_info----
384		143			----zero_info----
385		182			----zero_info----
386		183			----zero_info----
387		228			----zero_info----
388		229			----zero_info----
389		280			----zero_info----
390		281			----zero_info----
391		352			----zero_info----
392		550			----zero_info----
393		861			----zero_info----
394		2023			----zero_info----
395		3858			----zero_info----
396		10042			----zero_info----
397		20231			----zero_info----
398		51104			----zero_info----
399		103841			----zero_info----
400		251898			----zero_info----

p02.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
115		1			1
117		15			14.6
118		17			16
119		75			74.36
120		83			86.68
121		317			289.8
122		349			370.56
123		1287			1348.6
124		1415			1476.6
125		5169			5762.88
126		5681			6031.64
127		20702			19753.3
128		22753			23710.7
129		82846			85352.8
130		91062			107648
131		1.90442e+06			1.88652e+06

Files that contains zero_info:	25
p03.pddl
p04.pddl
p05.pddl
p06.pddl
p07.pddl
p08.pddl
p09.pddl
p10.pddl
p12.pddl
p13.pddl
p14.pddl
p15.pddl
p16.pddl
p17.pddl
p18.pddl
p19.pddl
p20.pddl
p21.pddl
p22.pddl
p23.pddl
p24.pddl
p25.pddl
p26.pddl
p27.pddl
p28.pddl
