	(5_gapdb, 6_gapdb)	(5_gapdb, 6_gapdb)	(2.0422e+25, 1.44456e+27)	(2.68322e+06, 8.6415e+06)	0.0141372	-	0.310504	=	-0.296367
	(2_lmcut, 6_gapdb)	(2_lmcut, 6_gapdb)	(2.22928e+25, 1.44456e+27)	(2.6901e+06, 8.6415e+06)	0.0154322	-	0.3113	=	-0.295868
	(12_gapdb, 1_gapdb)	(12_gapdb, 1_gapdb)	(3.38075e+25, 1.35261e+28)	(5.71549e+06, 1.91578e+07)	0.00249943	-	0.298337	=	-0.295838
	(12_gapdb, 9_gapdb)	(12_gapdb, 9_gapdb)	(3.38075e+25, 5.61344e+28)	(5.71549e+06, 1.93368e+07)	0.00060226	-	0.295576	=	-0.294974
	(6_gapdb, 11_gapdb)	(6_gapdb, 11_gapdb)	(1.44456e+27, 5.17483e+27)	(8.6415e+06, 1.87092e+07)	0.279151	-	0.461885	=	-0.182734
	(6_gapdb, 10_gapdb)	(6_gapdb, 10_gapdb)	(1.44456e+27, 1.58755e+27)	(8.6415e+06, 7.94738e+06)	0.909932	-	1.08734	=	-0.177408
	(7_mands, 3_gapdb)	(7_mands, 3_gapdb)	(2.00358e+25, 1.31909e+26)	(2.6902e+06, 8.22433e+06)	0.151891	-	0.327103	=	-0.175211
	(0_ipdb, 3_gapdb)	(0_ipdb, 3_gapdb)	(2.04094e+25, 1.31909e+26)	(2.69001e+06, 8.22433e+06)	0.154723	-	0.32708	=	-0.172356
	(5_gapdb, 3_gapdb)	(5_gapdb, 3_gapdb)	(2.0422e+25, 1.31909e+26)	(2.68322e+06, 8.22433e+06)	0.154819	-	0.326254	=	-0.171435
	(2_lmcut, 3_gapdb)	(2_lmcut, 3_gapdb)	(2.22928e+25, 1.31909e+26)	(2.6901e+06, 8.22433e+06)	0.169002	-	0.32709	=	-0.158089
	(7_mands, 11_gapdb)	(7_mands, 11_gapdb)	(2.00358e+25, 5.17483e+27)	(2.6902e+06, 1.87092e+07)	0.00387178	-	0.14379	=	-0.139918
	(0_ipdb, 11_gapdb)	(0_ipdb, 11_gapdb)	(2.04094e+25, 5.17483e+27)	(2.69001e+06, 1.87092e+07)	0.00394397	-	0.14378	=	-0.139836
	(2_lmcut, 11_gapdb)	(2_lmcut, 11_gapdb)	(2.22928e+25, 5.17483e+27)	(2.6901e+06, 1.87092e+07)	0.00430792	-	0.143785	=	-0.139477
	(5_gapdb, 11_gapdb)	(5_gapdb, 11_gapdb)	(2.0422e+25, 5.17483e+27)	(2.68322e+06, 1.87092e+07)	0.00394641	-	0.143417	=	-0.139471
	(7_mands, 1_gapdb)	(7_mands, 1_gapdb)	(2.00358e+25, 1.35261e+28)	(2.6902e+06, 1.91578e+07)	0.00148127	-	0.140423	=	-0.138942
