	1		0.985437		gapdb
	1		0.985437		gapdb
	1		0.985437		gapdb
	1		0.985437		gapdb
	1		1.01478		gapdb
	1		1.01478		gapdb
	0.999941		1.01478		gapdb
	1		1.01478		gapdb
	1		1.01478		gapdb
	1		1.01478		gapdb
	0.999941		1.01478		gapdb
	1		1.01478		gapdb
	1.00006		0.985437		gapdb
	1.00006		0.985437		gapdb
	1		0.985437		gapdb
	1		0.985437		gapdb
	1		0.985437		gapdb
	1		0.985437		gapdb
	1		0.985437		gapdb
	1		0.985437		gapdb
	1.00006		0.985437		gapdb
	1.00006		0.985437		gapdb
	1		0.985437		gapdb
	1		0.985437		gapdb
	1		1.01478		gapdb
	1		1.01478		gapdb
	0.999941		1.01478		gapdb
	1		1.01478		gapdb
	1		1.01478		gapdb
	1		1.01478		gapdb
	0.999941		1.01478		gapdb
	1		1.01478		gapdb
	1.00017		1.01478		ipdb
	1.00017		1.01478		ipdb
	1.00017		1.01478		ipdb
	1.00011		1.01478		ipdb
	1.00017		1.01478		ipdb
	1.00017		1.01478		ipdb
	1.00017		1.01478		ipdb
	1.00011		1.01478		ipdb
	1.00017		1.01478		ipdb
	0.999831		0.985437		ipdb
	0.999831		0.985437		ipdb
	0.999831		0.985437		ipdb
	0.99989		0.985437		ipdb
	0.999831		0.985437		ipdb
	0.999831		0.985437		ipdb
	0.999831		0.985437		ipdb
	0.99989		0.985437		ipdb
	0.999831		0.985437		ipdb
	1		0.985437		lmcut
	1		1.01478		lmcut
	1		1.01478		lmcut
	1		1.01478		lmcut
	0.999941		1.01478		lmcut
	1		1.01478		lmcut
	1		1.01478		lmcut
	1		1.01478		lmcut
	0.999941		1.01478		lmcut
	1		1.01478		lmcut
	1		0.985437		lmcut
	1		0.985437		lmcut
	1.00006		0.985437		lmcut
	1		0.985437		lmcut
	1		0.985437		lmcut
	1		0.985437		lmcut
	1.00006		0.985437		lmcut
	1		0.985437		lmcut
	1		0.985437		mands
	1		0.985437		mands
	1		1.01478		mands
	1		1.01478		mands
	1.12489		1.00396		gapdb
	1		1.00396		gapdb
	1.07262		1.00396		gapdb
	1		1.00396		gapdb
	1		1.00396		gapdb
	0.888978		0.996058		gapdb
	1		0.996058		gapdb
	0.932298		0.996058		gapdb
	1		0.996058		gapdb
	1		0.996058		gapdb
	0.855705		0.996058		gapdb
	0.920119		0.996058		gapdb
	0.872624		0.996058		gapdb
	0.983382		0.996058		gapdb
	1.16863		1.00396		gapdb
	1.08682		1.00396		gapdb
	1.14597		1.00396		gapdb
	1.0169		1.00396		gapdb
	1.00107		1.00396		ipdb
	0.998933		0.996058		ipdb
	1.6752		1.00396		lmcut
	0.596943		0.996058		lmcut
	1.01631		1.00396		mands
	0.983951		0.996058		mands
	0.947345		0.9973		gapdb
	1.03581		0.998648		gapdb
	0.91459		0.9973		gapdb
	1		0.998648		gapdb
	0.91459		0.9973		gapdb
	1		0.998648		gapdb
	1		0.9973		gapdb
	1.09339		0.998648		gapdb
