	0.269541		0.962714
	0.43905		0.962714
	0.449387		0.533952
	0.449387		0.533952
	0.449387		0.533952
	0.457153		0.764943
	0.482469		1.25854
	0.482469		1.25854
	0.482469		1.25854
	0.500051		1.803
	0.50237		1.49529
	0.536538		0.64383
	0.539026		0.533952
	0.558669		0.764943
	0.558669		0.764943
	0.558669		0.764943
	0.589607		1.25854
	0.599796		1.803
	0.599796		1.803
	0.599796		1.803
	0.613917		1
	0.74465		0.764943
	0.762181		0.424262
	0.762181		0.424262
	0.762181		0.424262
	0.814526		1.803
	0.81829		1
	0.81829		1
	0.81829		1
	0.818302		1.49529
	0.833702		1
	0.833702		1
	0.833702		1
	0.837567		0.829336
	0.837567		0.829336
	0.837567		0.829336
	0.895076		2
	0.895076		2
	0.895076		2
	0.899226		1.95477
	0.899226		1.95477
	0.899226		1.95477
	0.909994		0.511568
	0.910008		0.764943
	0.910008		0.764943
	0.910008		0.764943
	0.914212		0.424262
	0.931431		0.424262
	0.931431		0.424262
	0.931431		0.424262
	0.931431		0.424262
	0.931431		0.424262
	0.931431		0.424262
	0.931431		0.424262
	0.931431		0.424262
	0.931431		0.424262
	0.976999		1.803
	0.976999		1.803
	0.976999		1.803
	0.995385		1.20578
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1.00464		0.829336
	1.02354		0.554632
	1.02354		0.554632
	1.02354		0.554632
	1.07362		2
	1.07362		2
	1.07362		2
	1.07362		2
	1.07362		2
	1.07362		2
	1.07362		2
	1.07362		2
	1.07362		2
	1.09384		2
	1.09889		1.30729
	1.09889		1.30729
	1.09889		1.30729
	1.09891		1.95477
	1.11207		0.511568
	1.11207		0.511568
	1.11207		0.511568
	1.11722		0.424262
	1.11722		0.424262
	1.11722		0.424262
	1.19393		1.20578
	1.19393		1.20578
	1.19393		1.20578
	1.19947		1
	1.19947		1
	1.19947		1
	1.22204		0.668766
	1.22206		1
	1.22206		1
	1.22206		1
	1.22771		0.554632
	1.31203		2
	1.31203		2
	1.31203		2
	1.34291		1.30729
	1.62888		1
	1.66723		0.554632
	1.66723		0.554632
	1.66723		0.554632
	1.69605		0.79457
	1.78997		1.30729
	1.78997		1.30729
	1.78997		1.30729
	1.8552		1.87283
	1.8638		1.5532
	1.99057		0.668766
	1.99979		0.554632
	2		0.79457
	2		0.79457
	2		0.79457
	2		1.30729
	2		1.87283
	2		1.87283
	2		1.87283
	2		1.03873
	2		1.03873
	0.0285757		0.744304
	0.0488516		0.744304
	0.0557941		2
	0.0574038		0.745109
	0.0574038		2
	0.0574038		2
	0.0574038		2
	0.0574038		2
	0.0574038		0.745109
	0.11688		0.119497
	0.116957		0.99892
	0.199812		0.119497
	0.199945		0.99892
	0.228208		0.380367
	0.228359		2
	0.234792		0.119627
	0.234792		1
	0.234792		0.119627
	0.234792		1
	0.234792		1
	0.234792		1
	0.234948		2
	0.234948		1
	0.234948		2
	0.234948		2
	0.234948		2
	0.234948		1
	0.244326		0.745109
	0.244488		2
	0.497801		0.119497
	0.497801		0.119497
	0.497801		0.119497
	0.497801		0.99892
	0.497801		0.119497
	0.497801		0.99892
	0.512163		0.314164
	0.584949		1
	0.851017		0.99892
	0.851017		0.99892
	0.851017		0.119497
	0.851017		0.119497
	0.851017		0.119497
	0.851017		0.119497
	0.87557		0.314164
	0.971957		2
	0.971957		2
	0.971957		0.380367
	0.971957		0.380367
	0.971957		0.380367
	0.971957		0.380367
	0.999338		0.119627
	1		1
	1		0.119627
	1		0.119627
	1		1
	1		1
	1		2
	1		1
	1		0.119627
	1		1
	1		1
	1		2
	1		0.119627
	1		0.119627
	1		1
	1		2
	1		1
	1		1
	1		0.119627
	1		1
	1		2
	1		2
	1		0.119627
	1		1
	1		1
	1		1
	1		0.119627
	1		1
	1		2
	1		2
	1		2
	1.00066		2
	1.02885		0.314503
	1.02885		2
	1.02885		2
	1.02885		2
	1.02885		2
	1.02885		0.314503
	1.14211		2
	1.17507		1.00108
	1.17507		2
	1.17507		1.00108
	1.17507		2
	1.17507		2
	1.17507		2
	1.70955		1
	1.9525		2
	2		2
	2		2
	2		1.00108
	2		2
	2		2
	2		1.00108
	2		0.160549
	2		1.34209
	2		1
	2		0.119627
	2		0.119627
	2		0.119627
	2		0.119627
	2		1
	2		2
	2		1
	2		1
	2		1
	2		1
	2		2
	2		0.314503
	2		2
	2		1.00108
	2		2
	2		1.00108
	2		2
	2		1.34209
	2		0.160549
	2		1.34209
	2		0.160549
	2		0.160549
	2		0.160549
	2		0.42209
	2		1.34354
	2		1.34354
	0.246343		0.430999
	0.252892		0.0405145
	0.264129		0.0408884
	0.33069		0.0877064
	0.333398		0.0409224
	0.340782		1
	0.348867		0.0413567
	0.348867		0.0413567
	0.348867		0.0413567
	0.348867		0.0413567
	0.348867		0.0413567
	0.706121		2
	0.706121		2
	0.706121		2
	0.706121		2
	0.706121		2
	0.722875		0.430999
	0.724893		0.979634
	0.724893		0.979634
	0.724893		0.979634
	0.724893		0.979634
	0.724893		0.979634
	0.738885		2
	0.742092		0.0405145
	0.744936		2
	0.757105		0.988677
	0.757105		0.988677
	0.757105		0.988677
	0.757105		0.988677
	0.757105		0.988677
	0.758528		0.99003
	0.76474		0.461933
	0.775068		0.0408884
	0.792234		0.999169
	0.798722		0.466197
	0.93266		2
	0.947895		2
	0.947895		2
	0.947895		2
	0.947895		2
	0.947895		2
	0.955658		0.989499
	0.955658		0.989499
	0.955658		0.989499
	0.955658		0.989499
	0.955658		0.989499
	0.957454		0.990853
	0.970385		0.0877064
	0.974104		2
	0.976823		2
	0.976823		2
	0.976823		2
	0.976823		2
	0.976823		2
	0.978332		0.0409224
	0.991877		2
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1.00819		0.466584
	1.02215		2
	1.02373		0.0413567
	1.02373		0.0413567
	1.02373		0.0413567
	1.02373		0.0413567
	1.02373		0.0413567
	1.02658		0.0940013
	1.03052		2
	1.04444		1.00923
	1.0464		1.01061
	1.0464		1.01061
	1.0464		1.01061
	1.0464		1.01061
	1.0464		1.01061
	1.05497		0.471536
	1.05497		0.471536
	1.05497		0.471536
	1.05497		0.471536
	1.05497		0.471536
	1.0722		0.094869
	1.252		2
	1.26225		1.00083
	1.29021		2
	1.30763		2
	1.31834		1.01007
	1.32082		1.01145
	1.32082		1.01145
	1.32082		1.01145
	1.32082		1.01145
	1.32082		1.01145
	1.3424		0.203496
	1.34754		2
	1.35339		0.0949479
	1.37951		1.02079
	1.37951		1.02079
	1.37951		1.02079
	1.37951		1.02079
	1.37951		1.02079
	1.38336		2
	1.41619		0.0959556
	1.41619		0.0959556
	1.41619		0.0959556
	1.41619		0.0959556
	1.41619		0.0959556
	2		2
	2		2
	2		2
	2		2
	2		2
	2		1
	2		2
	2		2
	2		2
	2		2
	2		2
	0.0810309		2
	0.0810309		2
	0.0810309		2
	0.116466		2
	0.134601		0.997843
	0.134601		0.997843
	0.134601		0.997843
	0.134601		0.997843
	0.134601		0.997843
	0.134601		0.997843
	0.134601		0.997843
	0.134601		0.997843
	0.134601		0.997843
	0.134601		0.997843
	0.134601		0.997843
	0.134601		0.997843
	0.135117		1
	0.135117		1
	0.135117		1
	0.148773		2
	0.193462		0.684583
	0.193462		0.684583
	0.193462		0.684583
	0.193462		0.684583
	0.194204		0.686063
	0.230188		2
	0.247127		1.00151
	0.247127		1.00151
	0.247127		1.00151
	0.247127		1.00151
	0.248075		1.00368
	0.352021		0.996307
	0.352021		0.996307
	0.352021		0.996307
	0.382366		1.00154
	0.382366		1.00154
	0.382366		1.00154
	0.382366		1.00154
	0.383833		1.00371
	0.50596		0.683529
	0.544663		0.996336
	0.544663		0.996336
	0.544663		0.996336
	0.599709		2
	0.602009		2
	0.602009		2
	0.602009		2
	0.602009		2
	0.646309		0.999971
	0.695748		1.45759
	0.695748		1.45759
	0.695748		1.45759
	0.782845		0.683549
	0.99618		0.997843
	0.99618		0.997843
	0.99618		0.997843
	0.99618		0.997843
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1		1
	1.00383		1.00216
