	0.909537		0.967213
	0.909537		0.967213
	0.909537		0.967213
	0.909537		1
	0.909537		1
	0.909537		1
	0.909537		0.967213
	0.909537		0.967213
	0.909537		0.967213
	0.909537		0.967213
	0.909537		1
	1		0.967213
	1		1
	1		1
	1		1
	1		0.967213
	1		1
	1		1
	1		0.967213
	1		1
	1		1
	1		0.967213
	1		0.967213
	1		1
	1		1
	1		0.967213
	1		1
	1		0.967213
	1		0.967213
	1		1
	1		1
	1		1
	1		0.967213
	1		1
	1		1
	1		0.967213
	1		1
	1		0.967213
	1		1
	1		0.967213
	1		1
	1		1
	1		1
	1		0.967213
	1		1
	1		0.967213
	1		0.967213
	1		1
	1		1
	1		0.967213
	1		1
	1		1
	1		1
	1		1
	1		1
	1		0.967213
	1		0.967213
	1		1
	1		1.0339
	1		1.0339
	1		1.0339
	1		1.0339
	1		1.0339
	1		1
	1		1.0339
	1		1
	1		1
	1		1.0339
	1		1
	1		1.0339
	1		1.0339
	1		1
	1		1.0339
	1		1
	1		0.967213
	1		1.0339
	1		1.0339
	1		1
	1		1.0339
	1		1.0339
	1		1.0339
	1		1
	1		1.0339
	1		1
	1		1.0339
	1		1
	1		1
	1		0.967213
	1		1
	1		1
	1		1
	1		0.967213
	1		1
	1		0.967213
	1		0.967213
	1		1.0339
	1		0.967213
	1		1.0339
	1		1.0339
	1		1
	1		1.0339
	1		1.0339
	1		1.0339
	1		1.0339
	1		1
	1		1
	1		1.0339
	1		1
	1		0.967213
	1		1.0339
	1		1
	1		1.0339
	1		1.0339
	1		1
	1		0.967213
	1		0.967213
	1		0.967213
	1		1
	1		1
	1		1
	1		1
	1.09946		1
	1.09946		1
	1.09946		1.0339
	1.09946		1.0339
	1.09946		1
	1.09946		1.0339
	1.09946		1.0339
	1.09946		1.0339
	1.09946		1
	1.09946		1.0339
	1.09946		1.0339
	0.000728954		1
	0.000728954		1
	0.000728954		1
	0.00090479		1
	0.00090479		1
	0.000915444		1
	0.000957819		1
	0.00201998		1
	0.00853661		1
	0.00853661		1
	0.0146798		1
	0.0146798		1
	0.0146798		1
	0.0182208		1
	0.0182208		1
	0.0184354		1
	0.0192887		1
	0.0406787		1
	0.0496569		1
	0.0853914		1
	0.0853914		1
	0.0853914		1
	0.0853914		1
	0.0853914		1
	0.0853914		1
	0.105989		1
	0.105989		1
	0.105989		1
	0.105989		1
	0.107237		1
	0.107237		1
	0.112201		1
	0.112201		1
	0.171912		1
	0.171912		1
