	Report:		ida*-bfs-vs-ss-bfs - using hmax heuristic - 1000 probes.

transport-opt11-strips

p14.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
256		4			4
259		5			5
261		6			6
262		8			8
264		9			9
265		10			10
270		12			12
271		13			13.071
273		14			13.722
274		15			15.031
276		16			15.878
277		17			17.131
280		26			26.048
283		31			30.627
284		32			31.489
285		33			32.99
286		34			33.23
287		35			34.331
288		36			35.297
289		39			37.804
290		46			44.453
292		49			48.791
293		53			52.624
294		55			53.929
295		60			60.068
296		69			66.58
297		76			75.446
298		78			78.686
299		91			90.156
300		98			97.871
301		99			100.17
302		108			106.466
303		122			124.504
304		137			137.2
305		161			165.386
306		169			177.915
307		181			181.775
308		201			206.466
309		224			228.474
310		227			224.529
311		256			256.461
312		277			283.023
313		285			285.582
314		352			346.633
315		384			393.438
316		392			394.131
317		457			438.947
318		493			501.443
319		506			491.258
320		539			547.559
321		639			644.782
322		654			688.645
323		759			757.704
324		821			803.012
325		838			829.609
326		953			950.388
327		1075			1045.09
328		1137			1102.19
329		1224			1168.66
330		1343			1333.07
331		1422			1440.7
332		1539			1595.08
333		1868			1722.71
334		1956			1976.56
335		2202			2163.34
336		2418			2305.34
337		2484			2555.36
338		2826			2682.96
339		3144			3305.6
340		3348			3492.39
341		3662			3444.98
342		4102			3911.06
343		4350			4569.82
344		4563			4546.32
345		5290			5084.82
346		5607			4720.23
347		6269			6434.01
348		6943			6443.76
349		7605			7642.56
350		8590			9257.97
351		9937			10079.8
352		11426			11145.9
353		13075			12614.1
354		16271			16237.6
355		21722			21024.8
356		30516			30285.8
357		49297			50442.8
358		83496			84346.8
359		150953			148480
360		283740			282838
361		547879			546723
362		1.07448e+06			1.07766e+06
363		2.12519e+06			2.12331e+06
364		4.22536e+06			4.22331e+06
365		8.4221e+06			8.42178e+06
366		1.68137e+07			1.68107e+07

p13.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
83		3			3
85		5			5
95		7			7
97		13			13
101		19			19.164
103		31			30.4
104		39			38.722
105		53			52.64
106		75			71.596
107		105			105.15
108		133			133.97
109		173			170.002
110		201			198.296
111		233			229.682
112		267			261.32
113		307			300.176
114		349			337.962
115		395			401.772
116		443			423.54
117		515			504.604
118		599			613.94
119		733			723.116
120		877			797.968
121		1135			1101.99
122		1421			1469.16
123		1925			1832.97
124		2789			2960.28
125		4485			4408.01
126		7765			8541.7
127		14611			14638.4
128		28741			30998.4
129		58655			57815.6
130		121673			125071
131		255111			220169
132		536767			531409
133		1.13146e+06			1.11504e+06
134		2.38404e+06			2.02255e+06
135		5.01846e+06			5.89085e+06
136		1.05475e+07			1.0346e+07
137		2.21305e+07			2.72934e+07
138		4.63498e+07			4.84914e+07

p07.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
90		3			3
91		11			11
92		31			30.98
93		80			79.511
94		197			197.591
95		471			472.066
96		1103			1106.33
97		2543			2518.73
98		5791			5689.44
99		13055			13090.5
100		29183			29055
101		64767			66030.2
102		142848			142582
103		313351			314959
104		684071			696440
105		1.48701e+06			1.4608e+06
106		3.22005e+06			3.13594e+06
107		6.94883e+06			6.89558e+06
108		1.49488e+07			1.52061e+07
109		3.20678e+07			2.89778e+07
110		6.8615e+07			7.53422e+07

p05.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
255		1			1
256		2			2
257		3			3
258		4			4
259		5			5
260		6			6
261		7			7
262		8			8
263		9			9
264		10			10
265		11			11
266		12			12
267		13			13
268		14			14
269		15			15
270		16			16
271		17			17
272		18			18
273		19			19
274		20			20
275		21			21
276		22			22
277		23			23
278		24			24
279		25			25
280		26			26
281		27			27
282		28			28
283		29			29
284		30			30
285		31			31
286		32			32
287		33			33
288		34			34
289		35			35
290		36			36
291		37			37
292		38			38
293		39			39
294		40			40
295		41			41
296		42			42
297		43			43
298		46			41.422
299		50			49.612
300		57			49.882
301		68			66.784
302		86			72.871
303		118			100.174
304		173			127.804
305		278			497.497
306		470			375.289
307		848			773.743
308		1569			1483.7
309		3004			2792.14
310		5806			4680.9
311		11402			9873.46
312		22461			22172.6
313		44570			45725.8
314		88526			82875.1
315		176430			175610
316		351722			339535
317		702300			621835
318		1.40243e+06			1.34285e+06
319		2.8027e+06			2.25145e+06
320		5.60122e+06			3.08738e+06
321		1.11983e+07			8.88785e+06
322		2.23885e+07			2.1549e+07
323		4.47692e+07			4.70005e+07
324		8.95227e+07			8.28782e+07

p01.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
209		1			1
210		3			3
211		6			6
212		10			10
213		15			15
214		21			21
215		28			28
216		36			36
217		45			45
218		55			55
219		66			66
220		78			78
221		91			91
222		105			105
223		120			120
224		136			136
225		153			153
226		171			171
227		190			190
228		210			210
229		231			231
230		253			253
231		276			276
232		300			300
233		325			325
234		351			351
235		378			378
236		406			406
237		435			435
238		465			465
239		496			496
240		528			528
241		561			561
242		595			595
243		630			630
244		666			666
245		703			703
246		741			741
247		780			780
248		820			820
249		861			861
250		904			850.68
251		950			960.416
252		999			970.3
253		1055			876.964
254		1118			1359
255		1196			1728.04
256		1289			746.821
257		1409			1234.6
258		1556			517.818
259		1746			1368.02
260		1979			666.393
261		2275			907.435
262		2634			1277.26
263		3083			20125.7
264		3624			1532.21
265		4292			2039.4
266		5097			2293.6
267		6098			3238.9
268		7347			3209.1
269		9001			5354.98
270		11314			5246.96
271		14885			8884.63
272		20906			12075.9
273		31986			34374.5
274		53583			41728.1
275		97356			89258
276		187877			174078
277		377087			378283
278		774208			829317
279		1.60868e+06			1.58961e+06
280		3.36109e+06			3.37134e+06
281		7.0364e+06			7.24822e+06
282		1.47317e+07			1.58439e+07
283		3.08163e+07			3.16567e+07
284		6.43776e+07			6.21936e+07
285		1.3429e+08			1.21702e+08
286		2.79701e+08			2.30799e+08

p10.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
70		2			2
71		9			9
72		33			32.944
73		114			114.687
74		384			383.44
75		1271			1272.11
76		4151			4126.44
77		13416			13284.5
78		43014			42959.8
79		137061			136214
80		434637			445820
81		1.37301e+06			1.38729e+06
82		4.32369e+06			4.22806e+06
83		1.35798e+07			1.34809e+07
84		4.25547e+07			4.29422e+07

p04.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
235		1			1
249		2			2
259		3			3
265		4			4
273		8			8.008
274		10			10.032
275		13			12.964
276		17			17.042
277		23			22.976
278		27			26.816
279		34			34.356
280		39			39.104
281		45			44.952
282		52			51.771
283		63			62.071
284		70			70.102
285		78			76.796
286		86			85.066
287		95			94.305
288		104			102.242
289		114			113.105
290		129			129.599
291		144			143.9
292		155			153.107
293		167			165.032
294		179			175.619
295		194			192.808
296		209			203.871
297		239			227.791
298		266			269.816
299		308			290.585
300		357			306.311
301		432			420.023
302		515			405.513
303		638			375.046
304		774			643.479
305		964			635.039
306		1168			808.289
307		1444			1236.07
308		1732			922.063
309		2106			1061.34
310		2495			1643.05
311		2980			1543.6
312		3490			2166.21
313		4124			2449.95
314		4788			2577.41
315		5613			2434.68
316		6482			2739.39
317		7541			9072.69
318		8676			3759.22
319		10057			11140.9
320		11533			6015.37
321		13367			3246.02
322		15361			4318.25
323		17849			3666.43
324		20611			78305.6
325		24118			5457.1
326		28010			5019.61
327		33021			6128.79
328		38655			7323.18
329		45989			35206.4
330		54416			89559.8
331		65731			14986.7
332		79479			20127.8
333		99383			45910.2
334		127095			37408.8
335		173079			135309
336		250290			128891
337		397323			301074
338		680014			490696
339		1.26002e+06			910311
340		2.44232e+06			1.9352e+06
341		4.9319e+06			4.25791e+06
342		1.00985e+07			1.27398e+07
343		2.10422e+07			1.87765e+07
344		4.38324e+07			5.70112e+07
345		9.20834e+07			9.81812e+07

p06.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
94		1			1
109		2			2
113		6			6
121		7			7
122		10			10.04
123		12			12.01
124		14			13.98
125		21			20.958
126		23			22.96
127		25			24.983
128		27			26.981
129		29			29.162
130		32			32.276
131		40			39.975
132		55			55.001
133		65			65.847
134		76			76.533
135		88			88.932
136		101			99.746
137		115			114.358
138		130			130.227
139		146			148.091
140		173			171.217
141		227			218.751
142		265			270.98
143		307			307.014
144		353			356.166
145		408			385.074
146		468			449.092
147		544			560.634
148		622			540.741
149		711			611.427
150		828			743.962
151		978			880.305
152		1143			870.151
153		1338			1766.98
154		1581			1386.28
155		1879			1776.34
156		2254			1550.14
157		2744			2045.14
158		3394			2091.12
159		4352			3566.67
160		5820			10113.5
161		8217			6664
162		12375			14785.7
163		19982			29390.7
164		34215			23253
165		61618			43039.6
166		115150			97284.3
167		220704			204218
168		430102			636419
169		846877			1.29196e+06
170		1.67801e+06			639479
171		3.33735e+06			2.08846e+06
172		6.65279e+06			7.31467e+06
173		1.328e+07			1.02644e+07
174		2.65302e+07			4.10484e+07
175		5.30267e+07			715937
176		1.06017e+08			1.03755e+08

p17.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
68		2			2
69		5			5
70		9			9
71		14			14
72		20			20
73		27			27
74		35			35
75		44			44
76		54			54
77		65			65
78		77			77
79		90			90
80		104			104
81		119			119
82		138			136.44
83		159			173.576
84		188			217.874
85		221			199.753
86		271			281.644
87		331			791.382
88		422			723.189
89		538			328.192
90		718			580.948
91		986			676.181
92		1443			929.321
93		2222			1531.29
94		3651			5639.67
95		6300			4584.1
96		11394			10407.4
97		21268			19441.9
98		40702			36628.8
99		79106			91159.2
100		155493			118044
101		307716			225879
102		611935			552871
103		1.22046e+06			1.57515e+06
104		2.43927e+06			0
105		4.8815e+06			0
106		9.77825e+06			0
107		1.95988e+07			0
108		3.93005e+07			0

p20.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
72		1			1
73		2			2
74		3			0
75		4			0
76		5			0
77		7			0
78		10			0
79		14			0
80		19			19
81		25			0
82		32			32
83		40			0
84		50			0
85		62			0
86		76			0
87		94			0
88		114			0
89		141			0
90		175			0
91		222			0
92		282			0
93		361			0
94		461			0
95		589			0
96		751			0
97		956			0
98		1215			0
99		1547			1554.7
100		1974			0
101		2557			0
102		3384			0
103		4701			0
104		6994			0
105		11558			0
106		21599			0
107		45894			0
108		108573			0
109		278302			0
110		752787			0
111		2.10934e+06			0
112		6.0464e+06			0
113		1.7593e+07			0

p03.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
266		3			3
297		7			7
305		9			9
312		13			13
313		17			17
320		19			19
321		21			21
322		23			23
323		25			25
324		27			27
325		29			29
326		35			35
327		37			37
328		45			45.032
329		47			47.128
330		55			54.784
331		61			60.728
332		63			63.056
333		65			64.968
334		67			67.136
335		69			68.968
336		81			81.16
337		83			82.8
338		85			85.14
339		87			87.14
340		95			94.856
341		105			104.92
342		107			106.92
343		113			113.072
344		133			133.024
345		143			143.852
346		149			149.432
347		159			158.208
348		161			159.768
349		163			163.436
350		165			164.472
351		177			176.14
352		181			183.844
353		185			184.212
354		189			186.228
355		193			189.652
356		197			196.436
357		209			203.784
358		223			220.228
359		269			267.054
360		297			298.894
361		331			332.792
362		359			360.464
363		379			382.01
364		411			410.282
365		447			446.328
366		475			482.744
367		521			526.796
368		561			539.148
369		605			614.148
370		667			688.524
371		745			698.188
372		813			785.328
373		881			1027.12
374		991			1343.45
375		1121			1240.65
376		1263			1269.44
377		1347			1585.6
378		1465			1085.3
379		1561			1252.88
380		1675			1402.51
381		1781			1543.2
382		1929			2479.93
383		2067			1445.1
384		2215			2086.99
385		2401			1916.23
386		2645			1946.68
387		2895			1851.59
388		3253			2565.12
389		3587			2326.44
390		4087			4378.93
391		4655			4148
392		5175			3647.48
393		5925			4764.7
394		6617			4422.47
395		7477			5610.39
396		8385			7765.97
397		9397			11978.1
398		10559			7154.07
399		11855			6966.73
400		13355			8142.32
401		15063			8304.09
402		16983			8796.01
403		19323			13095.2
404		21929			14314.5
405		25275			10679
406		28837			11224.5
407		32895			33857.7
408		37581			23861.9
409		42853			13847.4
410		49153			18980.6
411		56109			23794.3
412		64001			21094.6
413		72943			26917.2
414		83193			84611.2
415		94921			30103.5
416		108173			24340.9
417		123297			32911.6
418		140187			43903.2
419		159615			39892.5
420		181871			39963.6
421		206771			56272.8
422		235531			74563.3
423		267111			147183
424		303369			93667.6
425		344435			65824.5
426		390545			56513.3
427		443363			259523
428		502663			144375
429		570481			104633
430		647073			236370
431		734215			117154
432		833527			178662
433		946065			144495
434		1.07531e+06			393411
435		1.22177e+06			152789
436		1.38882e+06			112761
437		1.57977e+06			376566
438		1.79586e+06			719139
439		2.04477e+06			433326
440		2.32646e+06			1.6226e+06
441		2.6479e+06			362025
442		3.01441e+06			505107
443		3.43196e+06			4.46875e+06
444		3.9103e+06			406217
445		4.45556e+06			449734
446		5.07862e+06			5.52469e+06
447		5.7889e+06			515243
448		6.60111e+06			1.02309e+06
449		7.53215e+06			792029
450		8.59988e+06			1.57143e+06
451		9.83504e+06			669935
452		1.1285e+07			6.06771e+06
453		1.30613e+07			1.16587e+06
454		1.54734e+07			2.12996e+06
455		1.93058e+07			7.28694e+06
456		2.71791e+07			7.72408e+06
457		4.6218e+07			8.60185e+08
458		1.00384e+08			1.26953e+08
459		2.56954e+08			1.86731e+08

p09.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
49		1			1
50		3			3
51		7			7
52		15			15
53		31			31
54		63			63
55		127			127
56		256			256
57		516			516
58		1041			1040.96
59		2104			2104.11
60		4265			4265.81
61		8684			8695.18
62		17798			17772.8
63		36821			36879.4
64		77188			78506.9
65		164755			170456
66		360129			349027
67		811079			715099
68		1.89256e+06			1.83784e+06
69		4.59219e+06			4.19118e+06
70		1.15975e+07			1.05208e+07
71		3.04182e+07			2.53337e+07
72		8.2475e+07			6.80669e+07

p08.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
55		1			1
56		2			2
57		3			3
58		4			4
59		5			5
60		6			6
61		7			7
62		8			8
63		9			9
64		10			10
65		11			11
66		12			12
67		13			13
68		15			15
69		19			19
70		27			27
71		44			44
72		80			80
73		157			157
74		327			327
75		708			708
76		1593			1593
77		3727			3726.99
78		9089			9089
79		23092			23091.9
80		60939			60939.3
81		166155			166155
82		465159			465159
83		1.32888e+06			1.30935e+06
84		3.8535e+06			3.80645e+06
85		1.12942e+07			1.14622e+07
86		3.33501e+07			3.42535e+07

p16.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
255		2			2
256		6			6
257		16			16
258		38			37.808
259		88			87.78
260		194			193.474
261		428			415.472
262		918			896.772
263		1984			1947.14
264		4202			4133.39
265		8980			8921.09
266		18878			18707.5
267		40040			39098.6
268		83730			82436.5
269		176572			184467
270		367721			383017
271		771873			749806
272		1.60205e+06			1.57012e+06
273		3.3499e+06			3.3146e+06
274		6.93332e+06			7.66942e+06
275		1.44508e+07			1.38587e+07

p11.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
218		1			1
252		2			2
256		4			4
259		5			5
262		7			7
265		8			8
270		9			9
271		10			9.996
274		11			11.012
276		12			12.16
277		13			12.988
280		22			21.9
283		27			27.016
284		28			27.882
286		29			28.758
287		30			29.757
288		31			31.306
289		33			33.529
290		40			40.299
292		41			41.492
293		45			44.652
294		47			47.222
295		50			48.814
296		59			59.141
297		64			62.305
299		72			72.422
300		79			78.805
301		80			77.6
302		81			79.058
303		95			96.161
304		106			106.139
305		123			126.422
306		131			132.991
307		140			143.035
308		148			148
309		170			171.046
310		172			180.205
311		177			178.175
312		198			201.442
313		202			202.399
314		246			245.724
315		278			270.924
316		282			282.462
317		331			326.821
318		367			365.229
319		372			370.003
320		395			403.443
321		492			515.214
322		501			523.982
323		514			517.772
324		576			599.796
325		588			603.095
326		632			639.797
327		742			735.089
328		799			819.29
329		840			867.319
330		927			913.248
331		986			955.759
332		1050			1012.23
333		1328			1310.94
334		1412			1469.17
335		1443			1472.86
336		1589			1668.49
337		1637			1647.29
338		1855			1830.45
339		2106			2106.33
340		2266			2204.74
341		2502			2384.63
342		2770			2833.13
343		2939			2859
344		3096			3080.76
345		3627			3707.31
346		3844			3911.79
347		4054			3901.26
348		4442			4468.05
349		4864			4470.48
350		5492			5607.23
351		6422			6415.23
352		7561			7466.7
353		9076			9400.43
354		11796			11392.6
355		16682			16333.8
356		25298			24966.7
357		43246			43477
358		76839			76595.1
359		143101			143263
360		275039			275416
361		538138			537063
362		1.06397e+06			1.06434e+06
363		2.11374e+06			2.1139e+06
364		4.21203e+06			4.21193e+06
365		8.40848e+06			8.41067e+06
366		1.67987e+07			1.67982e+07
367		3.3578e+07			3.35768e+07

p02.pddl
bound		ida*-bfs (exp)		ss-bfs (exp)
95		2			2
96		8			8
97		31			31.04
98		96			94.754
99		304			308.333
100		854			875.702
101		2509			2551.41
102		6767			6748.01
103		19209			19254.8
104		50769			49800.2
105		141552			142948
106		370027			376907
107		1.0213e+06			954679
108		2.65292e+06			2.66151e+06
109		7.27918e+06			7.31005e+06
110		1.88379e+07			1.84458e+07
111		5.15077e+07			5.28858e+07
112		1.33002e+08			1.30418e+08
