	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	2		1.01478		gapdb
	0.249622		0.985437		gapdb
	0.249622		0.985437		gapdb
	2		1.01478		ipdb
	2		1.01478		ipdb
	2		1.01478		ipdb
	2		1.01478		ipdb
	2		1.01478		ipdb
	2		1.01478		ipdb
	2		1.01478		ipdb
	2		1.01478		ipdb
	0.112805		0.985437		ipdb
	0.112805		0.985437		ipdb
	0.112805		0.985437		ipdb
	0.112805		0.985437		ipdb
	0.112805		0.985437		ipdb
	0.112805		0.985437		ipdb
	0.112805		0.985437		ipdb
	0.112805		0.985437		ipdb
	0.341054		0.985437		lmcut
	2		1.01478		lmcut
	2		1.01478		lmcut
	2		1.01478		lmcut
	2		1.01478		lmcut
	2		1.01478		lmcut
	2		1.01478		lmcut
	2		1.01478		lmcut
	2		1.01478		lmcut
	0.341054		0.985437		lmcut
	0.341054		0.985437		lmcut
	0.341054		0.985437		lmcut
	0.341054		0.985437		lmcut
	0.341054		0.985437		lmcut
	0.341054		0.985437		lmcut
	0.341054		0.985437		lmcut
	0.761504		0.998648		gapdb
	0.829188		0.9973		gapdb
	1.31319		1.00135		gapdb
	1.08888		0.99865		gapdb
	1.31319		1.00135		gapdb
	1.31319		1.00135		gapdb
	1.31319		1.00135		gapdb
	1.31319		1.00135		gapdb
	1.31319		1.00135		gapdb
	1.31319		1.00135		gapdb
	1.31319		1.00135		gapdb
	1.206		1.00271		gapdb
	0.918374		1.00135		gapdb
	1.206		1.00271		gapdb
	1.206		1.00271		gapdb
	1.206		1.00271		gapdb
	1.206		1.00271		gapdb
	1.206		1.00271		gapdb
	1.206		1.00271		gapdb
	1.206		1.00271		gapdb
	0.761504		0.998648		gapdb
	0.829188		0.9973		gapdb
	0.761504		0.998648		gapdb
	0.829188		0.9973		gapdb
	0.761504		0.998648		gapdb
	0.829188		0.9973		gapdb
	0.761504		0.998648		gapdb
	0.829188		0.9973		gapdb
	0.761504		0.998648		gapdb
	0.829188		0.9973		gapdb
	0.761504		0.998648		gapdb
	0.829188		0.9973		gapdb
	0.761504		0.998648		gapdb
	0.829188		0.9973		gapdb
	2		1.00271		ipdb
	2		1.00135		ipdb
	2		1.00271		ipdb
	2		1.00271		ipdb
	2		1.00271		ipdb
	2		1.00271		ipdb
	2		1.00271		ipdb
	2		1.00271		ipdb
	2		1.00271		ipdb
	0.029332		0.9973		ipdb
	0.0385185		0.99865		ipdb
	0.029332		0.9973		ipdb
	0.029332		0.9973		ipdb
	0.029332		0.9973		ipdb
	0.029332		0.9973		ipdb
	0.029332		0.9973		ipdb
	0.029332		0.9973		ipdb
	0.029332		0.9973		ipdb
	0.468616		0.9973		lmcut
	0.615381		0.99865		lmcut
	2		1.00271		lmcut
	1.62501		1.00135		lmcut
	2		1.00271		lmcut
	2		1.00271		lmcut
	2		1.00271		lmcut
	2		1.00271		lmcut
	2		1.00271		lmcut
	2		1.00271		lmcut
	2		1.00271		lmcut
	0.468616		0.9973		lmcut
	0.468616		0.9973		lmcut
	0.468616		0.9973		lmcut
	0.468616		0.9973		lmcut
	0.468616		0.9973		lmcut
	0.468616		0.9973		lmcut
	0.468616		0.9973		lmcut
	2		1.00039		gapdb
	2		1.00039		gapdb
	2		1.00038		gapdb
	1.25877		0.999923		gapdb
	2		1.00039		gapdb
	2		1.00039		gapdb
	2		1.00039		gapdb
	2		1.00035		gapdb
	2		1.00038		gapdb
	0.103297		0.999608		gapdb
	0.351505		0.999983		gapdb
	0.130028		0.999531		gapdb
	0.30175		0.999957		gapdb
	0.507013		0.999983		gapdb
	0.103297		0.999608		gapdb
	0.351505		0.999983		gapdb
	0.130028		0.999531		gapdb
	0.30175		0.999957		gapdb
	0.507013		0.999983		gapdb
	0.293872		0.999625		gapdb
	2		1.00002		gapdb
	2		1.00002		gapdb
	0.369917		0.999548		gapdb
	2		1.00002		gapdb
	2		1.00002		gapdb
	2		1.00002		gapdb
	0.858451		0.999974		gapdb
	0.794427		1.00008		gapdb
	2		1.00047		gapdb
	2		1.00047		gapdb
	2		1.00045		gapdb
	2		1.00047		gapdb
	2		1.00047		gapdb
	2		1.00047		gapdb
	2		1.00043		gapdb
	2		1.00045		gapdb
	0.103297		0.999608		gapdb
	0.351505		0.999983		gapdb
	0.130028		0.999531		gapdb
	0.30175		0.999957		gapdb
	0.507013		0.999983		gapdb
	0.103297		0.999608		gapdb
	0.351505		0.999983		gapdb
	0.130028		0.999531		gapdb
	0.30175		0.999957		gapdb
	0.507013		0.999983		gapdb
	0.103297		0.999608		gapdb
	0.351505		0.999983		gapdb
	0.130028		0.999531		gapdb
	0.30175		0.999957		gapdb
	0.507013		0.999983		gapdb
	0.342328		0.99965		gapdb
	2		1.00004		gapdb
	2		1.00004		gapdb
	1.16489		1.00003		gapdb
	0.430912		0.999573		gapdb
	2		1.00004		gapdb
	2		1.00004		gapdb
	2		1.00004		gapdb
	1.68024		1.00003		gapdb
	0.203737		0.999625		gapdb
	1.97233		1.00002		gapdb
	1.97233		1.00002		gapdb
	0.256458		0.999548		gapdb
	1.97233		1.00002		gapdb
	1.97233		1.00002		gapdb
	1.97233		1.00002		gapdb
	0.595152		0.999974		gapdb
	0.0614188		0.999923		ipdb
	0.0063444		0.999531		ipdb
	2		1.00008		ipdb
	2		1.00047		ipdb
	2		1.00047		ipdb
	2		1.00045		ipdb
	2		1.00047		ipdb
	2		1.00047		ipdb
	2		1.00047		ipdb
	2		1.00043		ipdb
	2		1.00045		ipdb
	0.0063444		0.999531		ipdb
	0.0180492		0.999548		ipdb
	0.0063444		0.999531		ipdb
	0.0063444		0.999531		ipdb
	0.0063444		0.999531		ipdb
	0.0210254		0.999573		ipdb
	0.0125133		0.999548		ipdb
	0.150505		0.999923		lmcut
	0.0155468		0.999531		lmcut
	2		1.00008		lmcut
	2		1.00047		lmcut
	2		1.00047		lmcut
	2		1.00045		lmcut
	2		1.00047		lmcut
	2		1.00047		lmcut
	2		1.00047		lmcut
	2		1.00043		lmcut
	2		1.00045		lmcut
	0.0155468		0.999531		lmcut
	0.0442291		0.999548		lmcut
	0.0155468		0.999531		lmcut
	0.0155468		0.999531		lmcut
	0.0155468		0.999531		lmcut
	0.051522		0.999573		lmcut
	0.0306634		0.999548		lmcut
	2		1.00086		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	0.00104829		0.999144		gapdb
	0.231173		0.999144		gapdb
	0.0527938		0.999144		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	1.83227		1.00086		gapdb
	0.801839		1.00086		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	0.00104829		0.999144		gapdb
	0.231173		0.999144		gapdb
	0.0527938		0.999144		gapdb
	0.00104829		0.999144		gapdb
	0.231173		0.999144		gapdb
	0.0527938		0.999144		gapdb
	0.00247488		0.999144		gapdb
	0.545771		0.999144		gapdb
	0.12464		0.999144		gapdb
	0.00565531		0.999144		gapdb
	1.24713		0.999144		gapdb
	0.284813		0.999144		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	2		1.00086		gapdb
	0.00104829		0.999144		gapdb
	0.231173		0.999144		gapdb
	0.0527938		0.999144		gapdb
	0.00104829		0.999144		gapdb
	0.231173		0.999144		gapdb
	0.0527938		0.999144		gapdb
	2		1.00086		ipdb
	2		1.00086		ipdb
	2		1.00086		ipdb
	2		1.00086		ipdb
	2		1.00086		ipdb
	2		1.00086		ipdb
	2		1.00086		ipdb
	2.99325e-05		0.999144		ipdb
	2.99325e-05		0.999144		ipdb
	2.99325e-05		0.999144		ipdb
	7.0667e-05		0.999144		ipdb
	0.00016148		0.999144		ipdb
	2.99325e-05		0.999144		ipdb
	2.99325e-05		0.999144		ipdb
	2		1.00086		lmcut
	2		1.00086		lmcut
	2		1.00086		lmcut
	2		1.00086		lmcut
	2		1.00086		lmcut
	2		1.00086		lmcut
	2		1.00086		lmcut
	0.00213966		0.999144		lmcut
	0.00213966		0.999144		lmcut
	0.00213966		0.999144		lmcut
	0.00505148		0.999144		lmcut
	0.0115431		0.999144		lmcut
	0.00213966		0.999144		lmcut
	0.00213966		0.999144		lmcut
all_instances_solved: 8		---
