	2		2		gapdb
	1.28438		2		gapdb
	0.585997		1		gapdb
	2		2		gapdb
	1.28438		2		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	2		2		gapdb
	1.28438		2		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	2		2		gapdb
	1.28438		2		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	2		2		gapdb
	1.28438		2		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	2		2		gapdb
	1.28438		2		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	2		2		gapdb
	1.28438		2		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	2		2		gapdb
	1.28438		2		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	2		2		gapdb
	1.28438		2		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	2		2		gapdb
	1.28438		2		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	0.585997		1		gapdb
	2.75078e-06		0.139092		gapdb
	3.53304e-06		1		gapdb
	1.61195e-06		0.139092		gapdb
