	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.613205		1.0579		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.388737		1		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	0.113046		0.17049		gapdb
	2		2		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	2		2		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
	1		1		gapdb
