	1.0101		0.967213		gapdb
	1.03517		0.967213		gapdb
	1.03517		0.967213		gapdb
	0.975791		0.967213		gapdb
	1		0.967213		gapdb
	1		0.967213		gapdb
	0.975791		0.967213		gapdb
	1		0.967213		gapdb
	1		0.967213		gapdb
	0.975791		0.967213		gapdb
	1		0.967213		gapdb
	1		0.967213		gapdb
	0.989996		1.0339		gapdb
	1.02481		1.0339		gapdb
	1.02481		1.0339		gapdb
	1.02481		1.0339		gapdb
	1.02481		1.0339		gapdb
	1.02481		1.0339		gapdb
	1.02481		1.0339		gapdb
	0.966029		1.0339		gapdb
	1		1.0339		gapdb
	1		1.0339		gapdb
	1		1.0339		gapdb
	1		1.0339		gapdb
	1		1.0339		gapdb
	1		1.0339		gapdb
	0.975791		0.967213		gapdb
	1		0.967213		gapdb
	1		0.967213		gapdb
	0.966029		1.0339		gapdb
	1		1.0339		gapdb
	1		1.0339		gapdb
	1		1.0339		gapdb
	1		1.0339		gapdb
	1		1.0339		gapdb
	1		1.0339		gapdb
	0.975791		0.967213		gapdb
	1		0.967213		gapdb
	1		0.967213		gapdb
	0.975791		0.967213		gapdb
	1		0.967213		gapdb
	1		0.967213		gapdb
	0.981692		1.0339		ipdb
	0.951978		1.0339		ipdb
	1.01621		1.0339		ipdb
	1.01621		1.0339		ipdb
	1.01621		1.0339		ipdb
	1.01621		1.0339		ipdb
	1.01621		1.0339		ipdb
	1.01621		1.0339		ipdb
	1.01865		0.967213		ipdb
	1.05044		0.967213		ipdb
	0.984045		0.967213		ipdb
	0.984045		0.967213		ipdb
	0.984045		0.967213		ipdb
	0.984045		0.967213		ipdb
	0.984045		0.967213		ipdb
	0.984045		0.967213		ipdb
	0.99773		0.967213		lmcut
	1.00228		1.0339		lmcut
	0.971938		1.0339		lmcut
	1.03752		1.0339		lmcut
	1.03752		1.0339		lmcut
	1.03752		1.0339		lmcut
	1.03752		1.0339		lmcut
	1.03752		1.0339		lmcut
	1.03752		1.0339		lmcut
	1.02887		0.967213		lmcut
	0.963837		0.967213		lmcut
	0.963837		0.967213		lmcut
	0.963837		0.967213		lmcut
	0.963837		0.967213		lmcut
	0.963837		0.967213		lmcut
	0.963837		0.967213		lmcut
	1.04163		0.967213		mands
	1.06748		0.967213		mands
	1.06748		0.967213		mands
	0.960031		1.0339		mands
	0.936789		1.0339		mands
	0.936789		1.0339		mands
all_instances_solved: 1		---
