	0.91		1.00
	0.91		0.97
	0.91		1.00
	0.91		0.97
	0.91		1.00
	0.91		0.97
	0.91		0.97
	0.91		0.97
	0.91		0.97
	0.91		1.00
	0.91		0.97
	1.00		1.00
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.00		1.00
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.00		0.97
	1.00		0.97
	1.00		1.00
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.00		1.00
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.00		0.97
	1.00		0.97
	1.00		1.00
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.00		1.00
	1.00		1.03
	1.00		0.97
	1.00		1.00
	1.00		1.00
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.00		1.00
	1.00		1.00
	1.00		0.97
	1.00		1.03
	1.00		1.00
	1.00		1.03
	1.00		1.03
	1.00		1.03
	1.00		1.00
	1.00		0.97
	1.00		1.03
	1.00		1.03
	1.00		1.00
	1.00		1.03
	1.00		1.00
	1.00		1.03
	1.00		1.03
	1.00		1.03
	1.00		1.00
	1.00		1.03
	1.00		1.03
	1.00		1.03
	1.00		0.97
	1.00		1.00
	1.00		1.00
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.00		0.97
	1.00		0.97
	1.00		1.00
	1.00		1.00
	1.00		1.00
	1.00		0.97
	1.00		0.97
	1.00		1.00
	1.00		0.97
	1.00		1.03
	1.00		1.00
	1.00		1.00
	1.00		1.03
	1.00		1.03
	1.00		1.03
	1.00		1.00
	1.00		1.03
	1.00		1.03
	1.00		1.03
	1.00		1.00
	1.00		1.00
	1.00		1.03
	1.00		1.00
	1.00		1.00
	1.00		1.03
	1.00		1.03
	1.00		1.03
	1.00		1.03
	1.00		1.03
	1.00		1.03
	1.00		1.00
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.00		0.97
	1.00		0.97
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.00		1.00
	1.00		1.00
	1.00		0.97
	1.00		1.00
	1.10		1.00
	1.10		1.03
	1.10		1.03
	1.10		1.03
	1.10		1.00
	1.10		1.03
	1.10		1.03
	1.10		1.03
	1.10		1.00
	1.10		1.00
	1.10		1.03
