	0.000853256		2
	0.00104348		2
	0.00114139		1.16295
	0.00123013		2
	0.00163419		2
	0.00163419		2
	0.00163419		2
	0.00163419		2
	0.00163419		2
	0.00179528		2
	0.00179528		1
	0.475278		2
	0.475278		0.210377
	0.522129		0.226013
	0.522129		0.157427
	0.522129		0.379176
	0.522129		0.444563
	0.522129		0.347903
	0.581234		2
	0.581234		0.983389
	0.635775		1.16295
	0.635775		0.0702587
	0.63853		1.05648
	0.63853		0.73588
	0.63853		1.77243
	0.63853		2
	0.63853		1.62625
	0.685204		2
	0.685204		1.6
	0.69363		0.131485
	0.698448		0.126632
	0.698448		0.0525754
	0.698448		0.148469
	0.698448		0.116188
	0.698448		0.0754807
	0.747556		2
	0.752748		2
	0.752748		2
	0.752748		2
	0.752748		1.1973
	0.752748		1.71892
	0.817704		0.21393
	0.848265		0.614618
	0.910269		0.930818
	0.910269		2
	0.910269		2
	0.910269		1.33634
	0.910269		0.554827
	0.910269		2
	0.910269		2
	0.910269		0.473221
	0.910269		0.604699
	0.910269		2
	0.914213		2
	0.927863		0.0439117
	1		0.596064
	1		0.649642
	1		2
	1		1.43567
	1		1.53931
	1		1.96698
	1		1.27783
	1		0.0604143
	1		1.17245
	1		2
	1		0.415183
	1		0.354117
	1		0.452503
	1		2
	1		1.67767
	1		1.08989
	1		0.917526
	1		0.852918
	1		2
	1		0.782574
	1		0.508393
	1		0.696541
	1.07774		2
	1.09384		0.0714455
	1.09858		1.65372
	1.09858		0.0999082
	1.09858		1.07432
	1.09858		0.0649046
	1.09858		2
	1.09858		0.127666
	1.09858		1.80236
	1.09858		0.108889
	1.09858		0.0452087
	1.09858		0.748311
	1.17888		1.62703
	1.22294		2
	1.32847		0.835214
	1.32847		0.346767
	1.32847		0.295763
	1.32847		0.377937
	1.32847		0.581761
	1.33769		0.333966
	1.43175		2
	1.43175		2
	1.43175		2
	1.43175		2
	1.43175		2
	1.44169		2
	1.45942		0.625
	1.45942		0.037759
	1.5661		0.946541
	1.5661		0.614913
	1.5661		0.481215
	1.5661		0.564199
	1.5661		1.35892
	1.57288		0.859884
	1.57288		2
	1.72048		1.01689
	1.72048		0.0614348
	1.91524		2
	1.91524		2
	1.91524		2
	1.91524		2
	1.91524		2
	2		2
	2		0.287172
	2		0.0604143
	2		1
	2		0.0452087
	2		0.108889
	2		0.127666
	2		0.0649046
	2		0.0999082
	2		0.037759
	2		0.859884
	2		0.0614348
	2		0.287172
	0.481153		2
	0.481153		2
	0.48119		2
	0.481249		2
	0.48993		2
	0.493054		2
	0.493054		2
	0.49313		2
	0.49313		2
	0.49313		2
	0.49313		2
	0.975713		0.159719
	0.975713		0.78993
	0.975713		2
	0.975713		1.78602
	0.975713		0.197424
	0.975713		0.0676815
	0.975713		0.612288
	0.975713		1.44492
	0.975789		1.19231
	0.975789		2
	0.975789		0.505245
	0.975789		1.47378
	0.975863		0.0676815
	0.975863		0.151991
	0.975863		1.375
	0.975863		0.612288
	0.975908		0.762533
	0.975908		1.79947
	0.975908		2
	0.975908		2
	0.975939		0.505245
	0.975939		1.13462
	0.976058		0.762533
	0.976058		1.7124
	0.982084		0.0740047
	0.982084		0.669492
	0.982161		0.552448
	0.982281		0.833773
	0.993512		0.914557
	0.993512		2
	0.993512		2
	0.993512		2
	0.993665		0.914557
	0.993665		2
	0.999799		0.0887588
	0.999799		0.802966
	0.999846		1.29892
	0.999846		2
	0.999846		2
	0.999846		2
	0.999846		2
	0.999846		1.05085
	0.999846		0.4453
	0.999846		1
	0.999878		0.662587
	0.999922		0.133958
	0.999922		1.21186
	1		2
	1		2
	1		2
	1		0.110539
	1		2
	1		2
	1		0.342823
	1		0.423754
	1		0.0856804
	1		0.4453
	1		2
	1		1.23607
	1		0.249926
	1		2
	1		0.202194
	1		0.809015
	1.00008		0.825175
	1.00008		2
	1.00012		1.50923
	1.00015		0.0856804
	1.00015		0.423754
	1.00015		0.19241
	1.00015		0.951613
	1.00015		0.342823
	1.00015		2
	1.00015		1
	1.00015		0.76987
	1.0002		2
	1.0002		1.24538
	1.00638		0.486903
	1.00638		1.09343
	1.00653		0.374852
	1.00653		0.463343
	1.00653		1.09343
	1.00653		0.0936851
	1.01804		1.19937
	1.01816		1.81013
	1.01824		2
	1.01824		1.49367
	1.02453		0.583975
	1.02453		1.31142
	1.02465		0.881356
	1.02465		1.97924
	1.02469		1.31142
	1.02469		0.449585
	1.02469		0.555718
	1.02469		0.112363
	1.02473		2
	1.02473		2
	1.02473		1.63322
	1.02473		0.727273
	1.02481		1.97924
	1.02481		0.678529
	1.02481		0.83871
	1.02481		0.169582
	1.02489		1.63322
	1.02489		0.559905
	1.02489		0.692082
	1.02489		0.139935
	1.02489		1.26594
	1.02489		2
	1.02489		2
	1.02489		2
	2		0.000162409
	2		0.00189552
	2		0.000383262
	2		0.000473739
	2		0.000364717
	2		0.000162409
	2		0.000177582
	2		0.000212986
	2		0.000321446
	2		0.0023996
	2		0.000265249
	7.75103e-07		2
	3.2726e-06		2
	3.28411e-06		2
	3.28412e-06		2
	3.28412e-06		2
	3.28412e-06		2
	3.54582e-06		2
	3.6275e-06		2
	3.62829e-06		2
	3.62829e-06		2
	3.62829e-06		2
	0.213628		1.33434
	0.213628		2
	0.213628		1.39803
	0.213674		1.19257
	0.218596		1.55345
	0.236015		1.27672
	0.236015		1.30099
	0.236015		1.1539
	0.236016		1.83738
	0.236846		1.09212
	0.901969		1.2218
	0.901969		2
	0.901969		1.28011
	0.902164		1.09198
	0.905141		0.760883
	0.905141		0.726222
	0.905141		2
	0.905144		1.07459
	0.905144		1.09501
	0.905144		1.21156
	0.905144		2
	0.905144		2
	0.905144		2
	0.905144		1.04513
	0.905144		1.02564
	0.905144		1.15637
	0.905337		0.649061
	0.90534		1.03351
